16 1000 8037
6.0746537502619624e+00
-2.9730689209976308e+01
2.7735106031681163e+00
1.4564824961116165e+00
-2.0598284877726847e+01
1.2652449391346192e+01
4.4247615911446765e+00
-3.0606401453112500e+01
4.0951565383373451e-01
2.6804085824571050e-01
-2.0665870796920956e+01
1.2776650556345495e+00
1.4042740704093339e+00
-2.0438716590528248e+01
4.1875391895353364e-01
1.8773211995608460e+01
-4.6265248158975879e+01
6.7459117718180972e-01
1.7096074358066833e+01
-5.0051230600861864e+01
1.3394159243957109e+00
2.0581755021224417e+01
-4.5343013618808463e+01
1.1939754452705591e+00
1.2907718070272540e+00
-2.0448373197523907e+01
1.8932345495906318e+00
1.9132966610944969e+01
-4.8019509549208529e+01
-8.5478772809575898e-01
1.8882490348273699e+01
-4.5426978085448326e+01
1.3696180495422472e+00
1.9662633733490662e+01
-4.6979349009612463e+01
4.1787466687453806e-01
6.3162741286761548e-01
-2.0554022365982988e+01
1.3394159243957109e+00
2.0581755021224417e+01
-4.5343013618808463e+01
9.3534255446752118e-02
2.7195516223500382e-01
-2.0637581304653168e+01
1.3773442366017805e+00
1.3954830934354681e+00
-2.0351285295074177e+01
1.5241464854169031e+00
1.9958210372136769e+01
-4.6519459046539239e+01
1.1859739625431242e+01
2.3724723765358437e+01
-5.2466039590599706e+01
3.9913617745083674e-01
2.0172630795454540e+00
-2.1023513117442612e+01
8.1692238268417161e-01
2.1781982724504800e+00
-2.1099504646342037e+01
9.1568432496149410e-01
5.8191291178252991e-01
-2.0338934855039088e+01
1.3493702496442914e+01
1.0909394430848192e+01
-3.5524135330990568e+01
-5.4991095705615389e-01
2.2887477806152896e+00
-2.1965755626577852e+01
1.3062743779832616e+01
3.1603029887265794e+00
-3.0560029239026250e+01
7.9493305342873652e+00
2.0213873996924768e+01
-5.2951369732391150e+01
3.2249497859761878e+00
1.9770823583739173e+01
-4.8800490946093888e+01
-3.2140463460687849e+00
1.6908957053074072e+01
-4.5715109161108273e+01
1.2994826882297453e+01
3.9021671317089712e+00
-2.9659945936566618e+01
1.8187617222918263e+01
2.6106116650050730e+01
-5.7355497603229381e+01
1.2963765286340511e+01
1.1948407636984070e+01
-3.7149394360261965e+01
1.4613571808531312e+01
2.4674742545800733e+01
-5.4554960772568108e+01
-1.0627971828921456e+00
2.3561453417405978e+00
-2.2501425054956396e+01
3.3617627781535973e+00
9.1146429982883526e-01
-2.0698677277232406e+01
-6.4059143627651183e-01
6.4098515889956453e-01
-2.1374256841171899e+01
-9.1194108390327655e-01
1.1719285173397120e+00
-2.1665304960731568e+01
1.1878469651213361e+00
6.9556071779582318e-01
-2.0318882711963433e+01
1.5317683178570505e+01
2.3002912771663365e+01
-5.6786938713737726e+01
-6.3025826326966605e+00
1.6945667519703523e+01
-4.2081952435603498e+01
-3.7679686612692515e-01
1.7940133282027251e+01
-4.7955784215035315e+01
-3.1910675058790470e+00
1.7054830959582837e+01
-4.5524739381532207e+01
-1.1985192362468586e+00
1.9500660810919449e+01
-4.4045041661371791e+01
-9.4027125764285580e-01
1.9773185974095636e+01
-4.4197742576349050e+01
7.8544395308665687e+00
2.2046282225397686e+01
-5.0743670152472809e+01
1.6789380935150389e+00
2.0045590417665647e+01
-4.6851562603133765e+01
-3.6763637558496134e+00
1.8230186839900430e+01
-4.3369664921023045e+01
1.1200650174600922e+01
2.3560911618736167e+01
-5.3219923481468598e+01
-3.6103688246674310e+00
1.8145404899226687e+01
-4.3584183512391185e+01
-8.5893772455667250e+00
1.5270282559401442e+01
-4.2180623177655256e+01
4.1889732607337105e-01
-1.9143510918464115e+00
-2.0420518094431234e+01
6.3608694044772450e-03
-1.8704534384387734e+00
-2.0637727739069756e+01
-1.7745693564487164e+00
-3.1178239113427613e+00
-2.2028757620014712e+01
-7.6253542938347629e-01
-2.9135861379667780e+00
-2.0697188471297476e+01
-1.9053981406318772e+00
-3.5327303723844317e+00
-2.2466730864396581e+01
-4.9105691867580861e+00
1.7826764845502012e+01
-4.2353369757813972e+01
1.0789592042862863e+00
2.0153005244368124e+01
-4.5755004688004092e+01
1.4789900886510967e+01
2.4833230388910870e+01
-5.4577181793970425e+01
3.8320080323132544e+00
1.7833875498232896e+01
-5.2725356924413724e+01
-6.8445948060088471e+00
1.4108067212013117e+01
-4.5735562528199424e+01
5.6205975665821983e-01
1.6251076131729303e+00
-2.0804900055844154e+01
-1.0075900392588000e+00
2.5535594419515140e+00
-2.2633344539978435e+01
8.5066477109371111e-02
9.1054274271166413e-01
-2.0769610268338226e+01
9.0344478234132861e+00
2.2768350697236595e+01
-5.0511476548913073e+01
8.2935892201375125e+00
2.1339479485500313e+01
-5.2189494960116868e+01
3.9855801926926082e+00
1.7775506715226328e+01
-5.2799253068477789e+01
2.1783408879967174e+00
3.9914374091663150e+00
-2.3588058073486188e+01
8.5571376553256986e-02
2.1030157920721653e+00
-2.1329186177372947e+01
2.1393513041675258e+00
1.3657351893664433e+00
-2.0406519352602832e+01
1.0406341194169380e+00
1.2329328357734346e+00
-2.0509167070198878e+01
2.8762704219640960e+00
6.0453027561640937e-01
-2.0352143505917912e+01
6.4335405733057249e-01
1.0162599295740535e+00
-2.0509039058599715e+01
-1.7882004269556673e-01
1.1941531076290202e+00
-2.1014211637689829e+01
8.6083528164265755e-01
-7.1064505196524896e-01
-2.0491807178028445e+01
3.4619521428367199e+00
-1.3591283169362218e+00
-2.0618700219163276e+01
2.2854781101432356e-01
1.8936101630959957e+01
-4.7195594508298825e+01
1.8197862515926262e+00
1.8654957308402913e+01
-4.7997304717464026e+01
-2.9911881580023976e+00
1.7580524521950739e+01
-4.5235277567836611e+01
1.3368723184558204e+01
1.0579752303956232e+01
-3.7019347471725858e+01
3.7800043133072614e+00
1.8143695591893909e+01
-5.2067191212885376e+01
2.0360309039251701e+00
3.9940945388128752e+00
-2.3753882300136624e+01
2.8719823184376776e+00
1.7239262601809684e+00
-2.0754210489826651e+01
1.9153743682547841e+00
1.6981262947868809e+00
-2.0540172986108693e+01
-5.4123782155797393e+00
1.4045253655315895e+01
-4.7980129757236618e+01
1.2879455557813449e+01
3.4663664075158223e+00
-3.0631151266031676e+01
-5.7895369390424403e+00
1.3147831400042799e+01
-4.8119347703240081e+01
2.9183965502044074e+00
7.5880985248465715e-01
-2.0446791014248827e+01
3.0409112722189944e+00
6.6839096366674644e-01
-2.0472954121382891e+01
3.2759711629299932e+00
4.7401919471918641e-01
-2.0555847018519120e+01
4.5919642229571589e-01
4.5693801989708627e-01
-2.0529445865898929e+01
6.0514598143442955e-01
3.9409186815487784e-01
-2.0472413296170853e+01
-3.2929859259596888e+00
2.5614653656586808e+00
-2.6746304877530424e+01
1.3101407891621259e+01
2.2624954297147376e+01
-5.5126095920390185e+01
1.3034363239003891e+01
1.1903195698507638e+01
-3.6270307593718563e+01
5.0216811694770982e+00
1.9572590609266015e+01
-4.8735149704944945e+01
6.9856454570477611e-01
1.8642737178965991e+01
-4.6359144837645118e+01
1.4027285385669508e-01
1.8653357054601333e+01
-4.7308451851144667e+01
6.7191900478177979e-01
1.8435858136170580e+01
-4.7303489811463933e+01
6.7630976810127108e-01
1.8255285788507713e+01
-4.7669272440588898e+01
-2.5364471871881169e+00
1.7466966607799744e+01
-4.5596649475013329e+01
4.0089753283825083e+00
1.8010050252824232e+01
-5.2321934640474993e+01
6.9035010932187602e-01
1.6648847522869300e+01
-5.0891432611805683e+01
-4.7723237264024556e+00
1.4445044306578087e+01
-4.7902771248468142e+01
-4.4288532821769117e-01
2.6105039793459608e+00
-2.2181616134461795e+01
3.1192586217778406e+00
5.8788435186722587e-01
-2.0499663977212506e+01
5.4882986522697430e-01
8.2195233776883503e-01
-2.0548512678579460e+01
8.2856001753155162e-01
5.1426196989787321e-01
-2.0385213016720034e+01
-5.6655369527505597e+00
1.6932341102213559e+01
-4.2749566588492165e+01
1.2488273488715700e+01
4.5987824500807513e+00
-3.1252654354394256e+01
-7.9764059031944912e-01
1.8778466354748802e+00
-2.1970578455104008e+01
2.0798103602684819e+00
4.3108996868874416e-01
-2.0217920233456837e+01
-2.6553038804439744e-01
1.7909957570519164e-01
-2.0978038667091024e+01
-5.7437839723147344e-01
1.3371718677604932e-01
-2.1267401593821980e+01
-5.5599310771916155e+00
1.6751766270223612e+01
-4.3212810269586868e+01
2.1039819323830891e+00
1.7896439064170384e+00
-2.0601156224477080e+01
-2.3041817344798005e-01
8.2556990762616678e-01
-2.1177747369786207e+01
3.5847284065313817e-01
-7.0857336355788425e-01
-2.0842184020710967e+01
2.1277232761039175e+00
9.8659016464895688e-01
-2.0412215583780423e+01
1.8870046097032040e+00
2.2302593237706991e-01
-2.0121842069512294e+01
2.6409590991818050e+00
6.5226468686137151e-01
-2.0659792688209691e+01
1.2127752392012761e+01
2.3718850786729980e+01
-5.3166124459759388e+01
1.2255217209500842e+01
2.3601640149663613e+01
-5.3294938840858379e+01
8.0721839815782719e+00
2.1720331114611383e+01
-4.9952741766643754e+01
7.5189958338431744e+00
2.2123973685706481e+01
-4.9748141912365114e+01
8.6705018714232587e+00
2.1864031918486379e+01
-5.0191664602205243e+01
2.0676864740989771e+00
2.0731030556442338e+01
-4.6159646298358403e+01
2.6807748936126159e+00
2.1065557449655131e+01
-4.6659721229229824e+01
-4.7438075457377487e+00
1.8023184736848265e+01
-4.2301089108271803e+01
8.6705018714232587e+00
2.1864031918486379e+01
-5.0191664602205243e+01
1.2184700444536389e+01
5.8074104260750419e+00
-3.0305140163469115e+01
-8.8864868499594021e+00
1.5008862336950145e+01
-4.2251811258943484e+01
-1.2181537348830304e+01
1.2133528305904022e+01
-4.2494856013087009e+01
-1.0099535602886077e+01
1.3545208003418853e+01
-4.3088188190485283e+01
-1.6249599827024646e+01
1.0873895104731192e+01
-4.0005315074989966e+01
-9.6637150159097267e+00
1.3414549510414110e+01
-4.3542291609739330e+01
-1.1088893413785170e+01
1.3421308295690562e+01
-4.2163711063435336e+01
-1.5358760030907092e+01
1.3464860017846634e+01
-3.7197549854587066e+01
-1.2821607836431497e+01
1.4067737012642949e+01
-3.8943018395153786e+01
-1.2509878577356201e+01
1.4147104301400155e+01
-3.9178792513768570e+01
-8.5558101149716244e+00
1.4880839587155394e+01
-4.2601952491264257e+01
-1.6774964521482001e+01
1.0951111022756871e+01
-3.8876476684861117e+01
-1.6259199264003112e+01
9.8641114315897553e+00
-4.1065773595289755e+01
-8.7039829719943693e+00
1.4469272890788989e+01
-4.2829386410174223e+01
-9.2554452041964534e+00
1.4834050368805121e+01
-4.2027438052650382e+01
-1.4383492939494339e+01
1.1552282998489149e+01
-4.0307587999723680e+01
-1.3290732589580800e+01
1.2891003293754530e+01
-4.0198570585358574e+01
-1.6435371429910184e+01
1.2038878020715476e+01
-3.8512797438514170e+01
-9.9203001804927968e+00
1.3701123335653531e+01
-4.2926977099318940e+01
-1.1934087971829349e+01
1.2651059631424967e+01
-4.0910987499536091e+01
-1.0264347053183132e+01
1.2713210747410040e+01
-4.3921761261321770e+01
-1.2522373289827462e+01
1.3759769823204016e+01
-4.0365558888372277e+01
-1.1123669377102347e+01
1.4194931900934838e+01
-4.0807980018337432e+01
1.3295673931202414e+01
1.0007531138580935e+01
-3.8800670963793529e+01
-6.9546626919971004e+00
1.3923140494983027e+01
-4.5781784080690841e+01
-7.4652365129249842e+00
1.3067414479656598e+01
-4.6585093889592109e+01
-6.5909911066051539e+00
1.2792798344405389e+01
-4.8221635873796309e+01
1.3433666933142401e+01
9.5830098980498217e+00
-3.8909357962790338e+01
-3.7048177797166701e+00
5.7256477406348250e+00
-4.0406917795576334e+01
1.2693679039918074e+01
4.3918267094101573e+00
-3.0424313118687376e+01
-3.1360247746674323e+00
2.7553121960159861e+00
-2.7056713422381069e+01
2.3561548656792217e+00
1.8381970576326352e+00
-2.0713530762362055e+01
2.8037835429402724e+00
1.0079199302121620e+00
-2.0465414526359240e+01
3.1430836973774321e+00
9.0341808484349151e-01
-2.0556351744479063e+01
3.2606536544633782e+00
7.3906275714492287e-01
-2.0603834882872551e+01
3.2273093859361417e+00
6.7504136381152680e-01
-2.0550150357311892e+01
4.1171132564308932e+00
7.0114731949810560e-01
-2.1058800558467460e+01
3.1309580611551087e+00
5.2610035590101589e-01
-2.0464965436843066e+01
1.3592009333910569e+01
4.6067265985745665e-01
-3.2514164149238155e+01
3.2693360507304230e+00
2.9953490798511750e-01
-2.0539140901224222e+01
1.6765841040720932e+00
1.0620021175388704e-01
-2.0216905247445268e+01
2.9906294890934406e+00
3.2459658638663812e-02
-2.0425995150050941e+01
1.4035761594176872e+01
-3.9399742815392508e-01
-3.1316471304500549e+01
3.6755594961994537e-01
-4.9225401291890025e-01
-2.0609083952175482e+01
1.4354450657327318e+01
-1.1039740428759135e+00
-3.0294893132801832e+01
8.5419099938889975e-01
-9.3211114158925079e-01
-2.0546412920499009e+01
1.4507226553145236e+01
-1.2981954797741437e+00
-2.9549750255143046e+01
1.5834151967047463e+00
-1.1733019849846329e+00
-2.0557538696909003e+01
1.6716627367559309e+00
-3.1493555250260226e+00
-1.9899131802771077e+01
1.8070074443303608e+00
-3.5698119220462803e+00
-2.0394687808609905e+01
4.9449343780499442e+00
-7.9390974247969588e+00
-2.1691022915015083e+01
-6.8512993209279838e+00
1.3858742087451770e+01
-4.6032939988919033e+01
-6.8512993209279838e+00
1.3858742087451770e+01
-4.6032939988919033e+01
1.3307590412957966e+01
1.1004297243611449e+01
-3.6591097795071299e+01
-7.0938516247507719e+00
1.3182785348261614e+01
-4.7146422106504062e+01
1.3173896445196888e+01
1.0490083023016537e+01
-3.8761631056935272e+01
-1.3039048518791423e+01
1.0912188448127500e+01
-4.3256660627858011e+01
1.3402930232165636e+01
9.5394826627593208e+00
-3.8314953435368018e+01
1.3655685554673713e+00
3.9536305772341054e+00
-2.3546802598987433e+01
-3.2538910241711374e+00
2.7664373893740497e+00
-2.7019692101015135e+01
1.2600096405455480e+01
3.5422968600723004e+00
-3.2513151025540495e+01
-7.8885651007042830e+00
2.9895377909522547e+00
-3.6760640679961440e+01
6.4168148971676198e-01
1.9597716420040072e+00
-2.0961201699875918e+01
1.2978367157399504e+01
2.8640458308627026e+00
-3.1753811046754965e+01
1.2920004232845582e+01
2.8434371310636157e+00
-3.2234317233323559e+01
1.3129383434197834e+01
2.7622515532892282e+00
-3.0878220107573263e+01
1.3520950567529295e+00
1.6924308679558975e+00
-2.0601687200255846e+01
2.6542992118846209e+00
1.6850890558811453e+00
-2.0702944063413643e+01
2.8886395679299874e+00
1.6262171234656657e+00
-2.0751348735128929e+01
-4.8970343645297459e-01
9.8664419547275206e-01
-2.1168047495927009e+01
3.3912441277466079e+00
7.8427953133964123e-01
-2.0673437429612910e+01
1.4511701972882793e+00
4.8730386745798798e-01
-2.0228272482056457e+01
1.3497921805510344e+01
5.5393384004999691e-01
-3.2845764598431195e+01
5.2062571522364829e+00
3.2378570380476429e-01
-2.2147731707182526e+01
1.3548353215941157e+01
3.4941843311859244e-01
-3.2835048607845962e+01
2.6962411062885994e+00
-1.5726103042295689e-01
-2.0302759947449776e+01
2.1013406276805040e+00
-2.6298744005037017e-01
-2.0223062708681283e+01
-3.2014375777587684e-01
-4.6676521625036593e-01
-2.0971684559364125e+01
3.2878550657184795e+00
-5.9345145251629228e-01
-2.0534862643088886e+01
-5.7614272317022497e-01
-7.7208931269166636e-01
-2.1285036422437422e+01
3.5971348743989937e+00
-7.5644082585334071e-01
-2.0797734885422908e+01
3.4137851237508623e+00
-7.7986686530293226e-01
-2.0709769404852310e+01
2.9367949877411519e+00
-9.3855050788352890e-01
-2.0638142029950284e+01
6.7148516291763372e+00
-1.2011062487968907e+00
-2.1981281411415811e+01
6.2623385990793290e+00
-2.1599132752342500e+00
-2.2253173797284695e+01
4.2376919348770503e+00
-3.2724206946756427e+00
-2.0966369464175312e+01
3.5649791379994609e+00
-3.4730468072733496e+00
-2.0739232178176415e+01
3.5880034772020535e+00
-3.5417623644608147e+00
-2.0834903034018161e+01
1.2023556120679338e+01
-4.6524920723758161e+00
-2.6022781232319097e+01
1.1465642711031380e+01
-5.7124777792347556e+00
-2.4462997988831336e+01
-3.2766201845737779e+00
-8.0600565897427856e+00
-2.1492631953865327e+01
-3.3366588731656379e+00
-8.1445603659970480e+00
-2.1447042881277007e+01
-1.8043787171043386e+00
-8.2232849763896070e+00
-2.1163310108186216e+01
1.7546089825583882e+00
-8.1509978974204191e+00
-2.1171727901032003e+01
-1.8424984271929854e+00
-8.3138618558778195e+00
-2.1077391903177734e+01
1.3145277890474310e+01
1.1513804498306326e+01
-3.7042549241258165e+01
1.3145277890474310e+01
1.1513804498306326e+01
-3.7042549241258165e+01
-9.4778451400034367e+00
1.2840652434878166e+01
-4.4642632806121497e+01
1.3642453935809323e+01
1.0397747725239666e+01
-3.5482425012865882e+01
1.3275520564727129e+01
1.0465963076196072e+01
-3.7994359322644577e+01
1.3275520564727129e+01
1.0465963076196072e+01
-3.7994359322644577e+01
-1.2966777747249450e+01
1.0806006591837281e+01
-4.3531132596133780e+01
8.4336264897363957e+00
1.0562360801667277e+01
-4.6998613193829435e+01
2.5472958757980240e+00
9.9947730507966490e+00
-4.6166131992531355e+01
7.3480174210372127e+00
8.4595803918693449e+00
-4.4163984994489596e+01
1.2184700444536389e+01
5.8074104260750419e+00
-3.0305140163469115e+01
-1.9770521549076336e+00
6.4079362250033967e+00
-4.1329973939002322e+01
-3.9249658886286443e+00
5.6155414339705922e+00
-4.0430640366360791e+01
1.2878639971896185e+01
4.2293346902023181e+00
-2.9273033260772596e+01
-2.3903229452863783e+00
2.6876723498957591e+00
-2.5862054918327843e+01
-7.2655916698712746e+00
2.6698214176759523e+00
-3.6228470637809387e+01
1.0724460288476547e+00
1.3277900182527949e+00
-2.0484913684186260e+01
1.3448930530585194e+01
7.5971515293743330e-01
-3.2724907536050736e+01
1.3531732086393555e+01
4.3942209633755758e-01
-3.2634959700024147e+01
2.7596167857760063e+00
1.9084661016470902e-01
-2.0329937126546067e+01
5.0561901107651011e+00
1.5752499349643964e-01
-2.1899524790594324e+01
1.3842571188006996e+01
-2.0867148807711927e-01
-3.2070623318626303e+01
4.1736648661459447e-01
-5.5922257376457396e-01
-2.0597044408149895e+01
4.4960371279169520e-01
-7.9276323043893404e-01
-2.0656393443955995e+01
-7.0509524424751655e+00
-1.9797828664468049e+00
-2.9874909013439307e+01
-6.9612884121082121e+00
-2.0784180974670452e+00
-2.9798070518001893e+01
-7.2285221152454353e+00
-2.5091401714262824e+00
-2.9158180824699564e+01
-2.1582388421143572e+00
-7.8034565050639086e+00
-2.1813956763599837e+01
-6.7881539769258490e+00
1.3177380256505158e+01
-4.6948574830339211e+01
1.3717343982501047e+01
9.8900256259226502e+00
-3.6115808618492146e+01
1.3901612103998687e+01
8.5152859283870246e+00
-3.7610163261319343e+01
6.7108314465785606e+00
8.8998980048863832e+00
-4.4886297112655036e+01
1.2929000070645323e+01
3.9243963547150242e+00
-2.9853319235566332e+01
1.2827182429812007e+01
3.6611155369976633e+00
-3.1004846551498591e+01
1.2661045455937476e+01
3.3725203782432165e+00
-3.2784626558579255e+01
3.9094599062138409e+00
2.3094205979264744e+00
-2.1610456218740417e+01
-8.0920487043016536e+00
2.7144865134188843e+00
-3.6389986615778390e+01
-7.3218111943503521e+00
2.2011011003198333e+00
-3.5630446631308750e+01
1.3130340820768284e+01
1.8600608669387011e+00
-3.2684166459857749e+01
1.3489791630512677e+01
1.7698307152560855e+00
-3.0372143834390528e+01
1.4013471533296993e+01
4.1657493845673477e-01
-2.9588318856199589e+01
1.4087661299664552e+01
2.4535192227940142e-01
-2.9383515724832289e+01
1.4003988051856687e+01
2.2557313433347739e-01
-2.9885580436638186e+01
2.8296426411410303e+00
1.4332643209455270e-01
-2.0357196890050876e+01
1.4613724516477172e+01
-1.8298491624129190e+00
-2.9622147472671170e+01
1.8282188698786903e+00
-4.0621266279268013e+00
-2.0952502768663017e+01
-1.6568456435191503e+00
-8.4742428726792820e+00
-2.0873885372476099e+01
-1.2849702274646663e+01
1.1022732445815670e+01
-4.3465166640314465e+01
1.3441900926345495e+01
9.9919151609513470e+00
-3.7612559170321497e+01
-2.1304868507503647e+00
1.1415069247073598e+01
-4.8015960136301132e+01
1.3450967306042891e+01
9.4361557829167815e+00
-3.8858007370852810e+01
1.3699231644268417e+01
9.2184955982189329e+00
-3.7874251936897110e+01
1.3992278809234451e+01
8.4689370911360875e+00
-3.7188541836781418e+01
1.4932097650145582e+00
9.3087521407530360e+00
-4.5356241486163569e+01
9.2091473499811407e+00
7.0821857211370594e+00
-4.2214433196287452e+01
9.2091473499811407e+00
7.0821857211370594e+00
-4.2214433196287452e+01
1.2457326052778585e+01
5.1244965444432289e+00
-3.0489019826124789e+01
1.0330681362025003e+00
2.1574444991446629e+00
-2.0924761537729356e+01
1.3085823155564948e+00
1.5636513682899755e+00
-2.0538497172899561e+01
1.3040944662969004e+01
2.2385643095365992e+00
-3.2120953993635439e+01
5.2652836727220516e+00
8.0143151312928307e-01
-2.2281505528068550e+01
5.1024449753357786e+00
7.7996058147639513e-01
-2.2009290299294562e+01
2.5356708980191596e+00
-7.4055703580034393e-01
-2.0480632677947870e+01
1.1747566512801628e+01
-4.9092665172909813e+00
-2.5666489453389858e+01
8.3934545619996310e+00
-6.7857870637049746e+00
-2.3185030049916623e+01
1.3243103036949233e+01
1.0169617787580087e+01
-3.8904694804373499e+01
1.3831993731892181e+01
9.0737428193740151e+00
-3.7052037624927635e+01
1.4022556912643015e+01
8.5854857432226090e+00
-3.6839266225310453e+01
1.5320332163914872e+00
8.8913626424761887e+00
-4.4691338705677715e+01
2.0336509899442863e+00
2.7187218995830813e+00
-2.0482699754748428e+01
1.2993258778321170e+01
3.5383146799347291e+00
-3.0482146653286620e+01
1.4020553289009897e+01
1.4077441436954957e-01
-3.0324261069034495e+01
6.5706591282805560e-01
-5.6128562224401923e-01
-2.0547566171472539e+01
2.6760767903969955e+00
-6.3595406650322295e-01
-2.0445301166738858e+01
8.0167847016367730e+00
1.3379074962001502e+01
-5.0702517044674451e+01
1.2928807836568147e+01
2.9797630068281480e+00
-3.1701247790414826e+01
1.1719956319473232e+01
-4.7416868550624702e+00
-2.6087966829805442e+01
-1.6845528446135948e+01
9.4889000302078976e+00
-4.1086792185657266e+01
-1.1330318800424063e+01
1.1712764012225513e+01
-4.4040978286720794e+01
-1.5078504531466892e+01
1.3517615285879952e+01
-3.7410676646477015e+01
-1.4970848120522749e+01
1.3553952225514424e+01
-3.7450613758846394e+01
-1.5849653489325309e+01
1.1182711640982815e+01
-3.9170542066629011e+01
4.4535979312296590e+00
2.1020786671957513e+01
-4.6983257885336073e+01
1.7587745905652056e+01
2.5732188194609993e+01
-5.6265049039469893e+01
1.1419349779647893e+01
2.3430312240804419e+01
-5.3438620368363210e+01
1.3037702586808262e+01
2.4444937891851463e+01
-5.3461856759954060e+01
1.1809974198775313e+01
2.3626737097679250e+01
-5.3080767156582837e+01
5.7926534215392129e+00
2.1998011289517461e+01
-4.8329069743966805e+01
1.4406857561250641e+00
-5.8316397512383142e+00
-2.1627514551568627e+01
1.2429111721349919e+01
5.7170921478467456e+00
-2.9505989472217649e+01
1.3257265987344057e+01
1.1752052497541767e+01
-3.5635220337593161e+01
1.4779924220368173e+01
2.1567861640232927e+01
-5.9472550710992437e+01
1.6197007024134727e+01
2.3211417974873999e+01
-5.8729809634229220e+01
1.3611304996769064e+01
1.0116438754383223e+01
-3.5337640777368108e+01
1.3441900926345495e+01
9.9919151609513470e+00
-3.7612559170321497e+01
1.3139650949144119e+01
1.0237156296559439e+01
-3.9280904319832274e+01
1.2431820770033408e+01
2.3727618087772722e+01
-5.3057085914458703e+01
1.3250676002834162e+01
1.1738036062355892e+01
-3.5338972786631167e+01
1.3073385578877351e+01
1.2249119032153372e+01
-3.5804173297746154e+01
1.2933128774878812e+01
1.1729819555149730e+01
-3.7431863645336499e+01
1.2631550651397168e+01
5.3949679010953071e+00
-2.9233691854473552e+01
2.3931711257124641e-01
2.0131378879007947e+01
-4.6106631384661924e+01
-8.3167220226855509e-01
8.1895105862989459e-01
-2.1465333071954557e+01
-8.8629139842385456e+00
1.3601183085965904e+01
-4.3979901402449599e+01
-1.0154692249912266e+01
1.3803704286967713e+01
-4.2399953916164641e+01
-1.7117390597418300e+01
1.0146376629174108e+01
-3.9870571245128644e+01
-1.5046246251986430e+01
1.2331392393849910e+01
-3.8985207332472676e+01
-1.3869047792886931e+01
1.0985200154048254e+01
-4.3296199868253517e+01
1.4475778169143343e+01
2.1591080872273807e+01
-5.8903774862159771e+01
4.5741587646011315e+00
1.7715944996863591e+01
-5.3595823373517760e+01
1.4779924220368173e+01
2.1567861640232927e+01
-5.9472550710992437e+01
-5.2207002429312634e+00
5.2658307213618150e+00
-3.9732394099503082e+01
4.1875391895353364e-01
1.8773211995608460e+01
-4.6265248158975879e+01
-2.5492205748511085e+00
1.6975776779952916e+01
-4.6032930437065879e+01
2.0981786382962593e+00
1.1673301640383020e+00
-2.0368689562952849e+01
1.5135799141061380e+01
2.1002370809922233e+01
-6.0621609627865382e+01
-6.9949390875370199e-01
5.1897797843639820e-03
-2.1225318786929179e+01
-1.4016320326512767e+01
1.2757437729234917e+01
-3.9456999364571395e+01
-3.4572104331825750e+00
1.8426004879113130e+01
-4.3264070045989044e+01
-1.2482411127835800e+01
1.3160044389352162e+01
-4.0909675478962725e+01
-1.4919570179071515e+01
1.2241273868505543e+01
-3.9241424880185335e+01
-1.3989084590029220e+01
1.2714971694479679e+01
-4.0199936276591117e+01
9.5891974771725041e-01
1.9200069056512145e+01
-4.6975196700910836e+01
-1.8333969694163781e+00
1.5909497028243374e+01
-4.5736009434332558e+01
-5.9693103456197942e+00
1.5973675991526227e+01
-4.3957972683356743e+01
9.2417469080680950e-02
1.5693259218042156e+01
-5.1731133834686936e+01
1.6371493377464610e+00
2.0430975684886192e+01
-4.6047751768278815e+01
4.9140680867524678e+00
1.8054703291580633e+01
-5.3702562622895812e+01
1.0252588648598630e-01
2.3443363721068318e+00
-2.1505337494032680e+01
-3.8377274603885119e+00
5.7451170628478643e+00
-4.0467723483008719e+01
2.2624369904744275e+00
2.0965127255022903e+01
-4.5880247755698456e+01
-6.4636914921571007e+00
1.6020526849523463e+01
-4.3000338090928750e+01
-7.9843689887637392e-01
2.0775512625227481e+00
-2.1978406077262459e+01
6.9405179532278316e-01
1.8994144223908904e+01
-4.6110858882850195e+01
-1.3612182832517796e+00
1.8232261262029720e+01
-4.6130010092688181e+01
-1.8410427685986559e+00
1.6140952551657932e+01
-4.5380139489817971e+01
-3.2786942771127769e+00
6.5637787063203863e+00
-4.1608405401666666e+01
7.0175086390916708e-01
2.2784482485556441e+00
-2.1204767846104307e+01
8.4239363487865482e-02
1.6788534118115785e+00
-2.1060165701759153e+01
1.2992462324064804e+00
1.3050328130673792e+00
-2.0449262791110428e+01
4.7168110523472495e-01
1.9640611050213970e+01
-4.4872737499916454e+01
6.3298668130460900e-01
2.0475116928678481e+00
-2.1053705325775756e+01
-7.2153037183709345e-01
1.5253556756687343e+00
-2.1590021634986996e+01
1.0261057948852459e-01
1.0743201361682564e+00
-2.0823078000910709e+01
1.1187248004857444e+00
1.8025076882641786e+00
-2.0694540585088138e+01
-4.5846569355550998e-01
1.8118110542100025e+00
-2.1632930217188175e+01
2.0446221968436257e-01
1.4623661616876868e+00
-2.0893343490028023e+01
7.4403093173356782e-01
1.3715836584560250e+00
-2.0594309213931137e+01
-3.7957656010059004e-01
9.6023721361507142e-01
-2.1153430959455228e+01
1.8186845774738374e+00
9.0932348027682308e-01
-2.0239708054843184e+01
7.6994974271146157e+00
2.1713128824530106e+01
-5.0916821503240044e+01
2.9828952076950702e-02
1.3339240583734007e+00
